pays,annee,all,00-14,15-29,30-44,45-59,60+,M,M 00-14,M 15-29,M 30-44,M 45-59,M 60+,F,F 00-14,F 15-29,F 30-44,F 45-59,F 60+
Norway,1978,22.58,7.009999999999999,29.580000000000002,23.650000000000002,28.459999999999997,32.51,32.980000000000004,8.45,43.65,33.91,43.09,49.54,12.32,5.49,14.81,12.84,13.830000000000002,19.2
Norway,1979,22.990000000000002,6.61,30.4,22.22,31.94,33.0,34.129999999999995,9.860000000000001,47.86,31.31,43.95,50.81,12.0,3.1799999999999997,12.04,12.66,19.97,19.43
Norway,1980,21.53,5.1000000000000005,31.32,20.5,28.060000000000002,30.490000000000002,32.12,7.050000000000001,47.68,30.839999999999996,39.32,47.57,11.059999999999999,3.0500000000000003,14.15,9.61,16.87,17.03
Norway,1981,22.39,5.949999999999999,28.089999999999996,22.53,34.769999999999996,29.78,33.29,7.5600000000000005,44.6,32.300000000000004,51.089999999999996,44.29,11.530000000000001,4.27,10.760000000000002,12.19,18.39,18.66
Norway,1982,24.15,6.01,32.900000000000006,25.45,33.05,31.659999999999997,35.26,6.6,51.82,35.0,47.39,48.150000000000006,13.14,5.369999999999999,13.05,15.41,18.71,18.830000000000002
Norway,1983,24.740000000000002,5.379999999999999,34.5,23.44,37.09,32.769999999999996,35.82,7.3100000000000005,54.83,31.15,51.480000000000004,46.41,13.65,3.34,13.16,15.31,22.71,22.14
Norway,1984,24.22,4.83,33.83,24.75,30.93,36.92,36.93,6.999999999999999,55.25,36.89,43.08,56.580000000000005,11.56,2.55,11.36,11.91,18.799999999999997,21.47
Norway,1985,24.060000000000002,4.9399999999999995,36.06,25.990000000000002,30.529999999999998,29.06,34.94,5.42,54.18,36.89,42.9,45.78,13.36,4.45,17.049999999999997,14.44,18.15,16.87
Norway,1986,25.12,7.029999999999999,36.25,25.349999999999998,30.919999999999998,33.62,36.849999999999994,9.59,58.08,37.48,40.269999999999996,47.09,13.32,4.359999999999999,13.34,12.52,21.560000000000002,23.32
Norway,1987,24.79,4.15,36.33,27.09,31.22,33.45,36.14,4.25,57.1,38.88,39.74,52.989999999999995,13.62,4.05,14.5,14.610000000000001,22.68,18.97
Norway,1988,24.85,3.86,35.489999999999995,29.299999999999997,32.269999999999996,31.02,36.38,4.8500000000000005,55.49,40.510000000000005,47.02,44.48,13.27,2.83,14.39,17.43,17.46,20.72
Norway,1989,24.23,3.9899999999999998,33.62,26.55,33.66,32.42,35.53,5.620000000000001,51.17999999999999,37.14,50.11,46.32,12.940000000000001,2.29,15.100000000000001,15.32,16.89,22.35
Norway,1990,22.78,2.85,30.3,27.509999999999998,31.04,31.39,34.6,3.87,48.39,39.849999999999994,44.34,51.00999999999999,11.09,1.77,11.27,14.48,17.61,16.42
Norway,1991,23.12,4.18,30.9,26.09,31.080000000000002,32.629999999999995,33.690000000000005,4.07,49.169999999999995,37.82,43.39,46.339999999999996,12.5,4.32,11.72,13.73,18.63,21.65
Norway,1992,20.98,3.09,30.24,23.759999999999998,24.93,30.79,30.909999999999997,3.65,47.47,33.7,35.599999999999994,45.25,11.15,2.5,12.16,13.26,14.09,20.23
Norway,1993,19.31,3.68,26.32,22.43,21.92,30.1,28.730000000000004,4.8,39.28,33.57,32.870000000000005,45.22,10.02,2.52,12.73,10.7,10.67,18.77
Norway,1994,18.380000000000003,3.21,26.089999999999996,20.98,23.9,23.66,26.44,3.6100000000000003,41.169999999999995,29.150000000000002,31.44,34.42,10.43,2.78,10.32,12.419999999999998,16.2,16.06
Norway,1995,19.32,3.3,27.779999999999998,22.05,22.84,27.35,28.479999999999997,4.65,43.94,30.220000000000002,32.21,40.69,10.2,1.8900000000000001,10.920000000000002,13.49,13.209999999999999,17.03
Norway,1996,17.55,3.4699999999999998,25.04,18.43,20.78,27.060000000000002,25.04,3.7699999999999996,36.7,26.47,25.9,43.849999999999994,10.33,3.16,12.95,10.01,15.490000000000002,14.22
Norway,1997,18.6,2.97,26.25,20.53,23.32,27.33,27.28,3.8,40.31,29.32,30.16,44.32,10.13,2.1,11.67,11.34,16.27,14.189999999999998
Norway,1998,20.52,2.67,32.1,23.25,23.049999999999997,27.439999999999998,30.48,3.83,49.540000000000006,34.16,31.88,41.05,10.6,1.45,14.07,11.850000000000001,13.889999999999999,16.83
Norway,1999,20.16,2.9699999999999998,32.16,22.33,22.9,25.450000000000003,29.520000000000003,2.67,50.09,31.64,32.26,38.53,10.79,3.29,13.61,12.620000000000001,13.239999999999998,14.879999999999999
Norway,2000,20.36,3.2300000000000004,32.64,24.75,22.380000000000003,22.040000000000003,30.39,3.89,50.010000000000005,36.79,32.36,33.879999999999995,10.34,2.5100000000000002,14.649999999999999,12.14,12.080000000000002,13.059999999999999
Norway,2001,18.08,1.11,27.7,21.91,21.46,24.03,26.67,1.07,42.019999999999996,32.47,29.019999999999996,37.56,9.61,1.1400000000000001,12.86,10.89,13.65,13.809999999999999
Norway,2002,17.98,2.29,27.490000000000002,21.830000000000002,20.509999999999998,22.5,27.0,2.32,42.64,32.77,29.56,35.07,9.040000000000001,2.25,11.82,10.45,11.14,12.91
Norway,2003,17.7,3.75,25.58,23.05,19.72,19.7,26.3,4.21,39.77,35.05,27.13,30.220000000000002,9.08,3.27,10.93,10.59,12.059999999999999,11.29
Norway,2004,17.490000000000002,1.43,28.310000000000002,18.57,22.06,22.32,24.660000000000004,1.3,42.34,25.66,27.509999999999998,33.75,10.45,1.56,13.84,11.24,16.42,13.559999999999999
Norway,2005,16.49,1.31,25.09,22.01,19.889999999999997,17.63,22.59,1.69,36.09,29.83,25.33,23.89,10.41,0.9299999999999999,13.76,13.91,14.280000000000001,12.87
Norway,2006,16.06,1.6700000000000002,23.82,17.9,21.240000000000002,21.33,23.310000000000002,1.9400000000000002,37.519999999999996,25.6,26.57,32.34,8.89,1.39,9.700000000000001,9.95,15.73,12.58
Norway,2007,14.58,1.6099999999999999,20.12,16.5,21.23,19.200000000000003,20.5,2.29,30.439999999999998,20.73,29.220000000000002,27.79,8.65,0.9,9.42,12.09,12.95,12.18
Norway,2008,,,,,,,,,,,,,,,,,,
Panama,1970,,,,,,,,,,,,,,,,,,
Panama,1971,,,,,,,,,,,,,,,,,,
Panama,1972,,,,,,,,,,,,,,,,,,
Panama,1973,,,,,,,,,,,,,,,,,,
Panama,1974,,,,,,,,,,,,,,,,,,
Panama,1975,,,,,,,,,,,,,,,,,,
Panama,1976,,,,,,,,,,,,,,,,,,
Panama,1977,,,,,,,,,,,,,,,,,,
Panama,1978,,,,,,,,,,,,,,,,,,
Panama,1979,,,,,,,,,,,,,,,,,,
Panama,1980,,,,,,,,,,,,,,,,,,
Panama,1981,,,,,,,,,,,,,,,,,,
Panama,1982,,,,,,,,,,,,,,,,,,
Panama,1983,,,,,,,,,,,,,,,,,,
Panama,1984,26.439999999999998,4.65,23.520000000000003,32.22,35.39,57.85,41.15,4.8500000000000005,38.91,55.48,60.73,73.46,11.15,4.43,7.4,7.34,9.2,43.01
Panama,1985,29.1,5.07,29.08,36.56,40.8,52.72,48.89,5.87,48.61,65.53,67.78,88.75,8.75,4.25,8.86,6.32,12.739999999999998,17.34
Panama,1986,31.82,5.44,30.53,41.55,36.089999999999996,69.18,51.050000000000004,6.380000000000001,49.849999999999994,73.71000000000001,60.4,98.36,11.809999999999999,4.46,10.5,7.94,10.82,38.849999999999994
Panama,1987,33.67,5.7,35.53,43.32,41.190000000000005,63.709999999999994,55.0,7.66,60.22,73.62,69.49,95.24,11.64,3.6400000000000006,9.98,11.7,11.73,32.34
Panama,1988,27.330000000000002,6.28,33.56999999999999,33.76,32.790000000000006,41.69,43.36,6.67,54.69,58.629999999999995,56.36,55.72,10.879999999999999,5.890000000000001,12.040000000000001,8.36,8.33,27.33
Panama,1989,24.93,4.38,27.55,28.28,36.46,43.08,41.41,5.61,46.8,50.57,57.089999999999996,71.31,8.15,3.11,7.87,5.609999999999999,15.1,14.98
Panama,1990,,,,,,,,,,,,,,,,,,
Panama,1991,,,,,,,,,,,,,,,,,,
Panama,1992,,,,,,,,,,,,,,,,,,
Panama,1993,,,,,,,,,,,,,,,,,,
Panama,1994,,,,,,,,,,,,,,,,,,
Panama,1995,,,,,,,,,,,,,,,,,,
Panama,1996,28.799999999999997,5.4399999999999995,36.14,37.82,32.35,43.93,48.34,5.52,62.440000000000005,67.44,56.53,67.88,9.120000000000001,5.36,9.24,8.07,7.64,20.939999999999998
Panama,1997,36.79,5.54,46.71,47.77,40.769999999999996,59.81,61.57,7.199999999999999,79.25999999999999,84.45,67.43,95.38999999999999,11.870000000000001,3.8,13.379999999999999,10.95,13.59,25.740000000000002
Panama,1998,36.769999999999996,5.45,41.93,47.54,47.269999999999996,61.36,60.21,6.65,68.17,82.33,79.88,95.21000000000001,13.17,4.21,15.06,12.58,14.129999999999999,28.64
Panama,1999,34.18,4.8500000000000005,41.14,43.92,45.2,51.89,57.01,4.88,72.11,74.91,74.24,85.0,11.25,4.84,9.389999999999999,12.78,15.69,20.46
Panama,2000,29.990000000000002,4.62,41.489999999999995,39.379999999999995,28.5,47.05,52.14,6.33,71.12,70.67,48.739999999999995,84.72999999999999,7.83,2.84,11.07,7.91,8.06,11.620000000000001
Panama,2001,31.43,3.9100000000000006,44.12,39.480000000000004,34.0,47.62,53.46,4.53,76.15,67.5,60.4,79.52000000000001,9.29,3.2600000000000002,11.22,11.239999999999998,7.380000000000001,17.66
Panama,2002,33.42,5.23,42.79,42.58,42.74,46.959999999999994,55.99,7.13,73.0,71.81,70.05,80.82000000000001,10.73,3.2399999999999998,11.719999999999999,13.16,15.24,14.82
Panama,2003,33.39,4.98,50.2,39.67,37.34,44.39,56.839999999999996,6.52,84.14,68.64999999999999,66.49000000000001,76.67,9.86,3.38,15.280000000000001,10.469999999999999,8.15,14.02
Panama,2004,30.020000000000003,3.8499999999999996,43.64,38.57,30.479999999999997,43.26,51.910000000000004,4.8999999999999995,73.63999999999999,69.64,54.64,74.67,8.04,2.76,12.780000000000001,7.280000000000001,6.37,13.39
Panama,2005,,,,,,,,,,,,,,,,,,
Panama,2006,32.769999999999996,4.57,48.09,43.160000000000004,38.25,37.05,55.5,5.4,81.49000000000001,75.63,66.15,61.459999999999994,9.89,3.7,13.6,10.36,10.52,14.18
Panama,2007,,,,,,,,,,,,,,,,,,
Panama,2008,,,,,,,,,,,,,,,,,,
Paraguay,1970,,,,,,,,,,,,,,,,,,
Paraguay,1971,,,,,,,,,,,,,,,,,,
Paraguay,1972,,,,,,,,,,,,,,,,,,
Paraguay,1973,,,,,,,,,,,,,,,,,,
Paraguay,1974,,,,,,,,,,,,,,,,,,
Paraguay,1975,,,,,,,,,,,,,,,,,,
Paraguay,1976,,,,,,,,,,,,,,,,,,
Paraguay,1977,,,,,,,,,,,,,,,,,,
Paraguay,1978,,,,,,,,,,,,,,,,,,
Paraguay,1979,,,,,,,,,,,,,,,,,,
Paraguay,1980,,,,,,,,,,,,,,,,,,
Paraguay,1981,,,,,,,,,,,,,,,,,,
Paraguay,1982,,,,,,,,,,,,,,,,,,
Paraguay,1983,,,,,,,,,,,,,,,,,,
Paraguay,1984,,,,,,,,,,,,,,,,,,
Paraguay,1985,,,,,,,,,,,,,,,,,,
Paraguay,1986,,,,,,,,,,,,,,,,,,
Paraguay,1987,,,,,,,,,,,,,,,,,,
Paraguay,1988,,,,,,,,,,,,,,,,,,
Paraguay,1989,,,,,,,,,,,,,,,,,,
Paraguay,1990,,,,,,,,,,,,,,,,,,
Paraguay,1991,,,,,,,,,,,,,,,,,,
Paraguay,1992,,,,,,,,,,,,,,,,,,
Paraguay,1993,,,,,,,,,,,,,,,,,,
Paraguay,1994,25.6,3.9000000000000004,29.189999999999998,33.25,33.06,42.099999999999994,42.699999999999996,5.1000000000000005,50.49,56.94,54.529999999999994,67.76,8.42,2.66,7.389999999999999,8.549999999999999,10.870000000000001,19.57
Paraguay,1995,27.419999999999998,3.73,35.18,36.519999999999996,35.07,36.800000000000004,45.489999999999995,3.5500000000000003,59.04,64.0,59.120000000000005,58.129999999999995,9.06,3.92,10.76,7.9,10.11,17.389999999999997
Paraguay,1996,27.2,3.56,34.76,37.66,34.559999999999995,34.82,45.28,3.6900000000000004,57.4,62.86,60.559999999999995,59.61,8.930000000000001,3.44,11.599999999999998,11.48,7.489999999999999,12.85
Paraguay,1997,26.5,4.22,34.31,37.22,33.56,30.529999999999998,43.629999999999995,5.120000000000001,55.54,64.24,55.58,50.59,9.15,3.29,12.61,9.18,10.690000000000001,12.809999999999999
Paraguay,1998,25.82,4.36,31.4,33.8,32.96,37.45,43.83,5.14,52.63,59.349999999999994,58.84,62.599999999999994,7.619999999999999,3.56,9.7,7.33,5.93,15.059999999999999
Paraguay,1999,26.12,3.9299999999999997,32.04,36.050000000000004,31.510000000000005,37.56,42.0,4.78,52.42,61.22,52.540000000000006,53.55,9.93,3.02,11.19,10.059999999999999,9.56,22.740000000000002
Paraguay,2000,26.28,2.76,34.67,37.38,29.81,35.96,44.14,2.72,60.09,64.31,49.349999999999994,58.9,8.219999999999999,2.8,8.649999999999999,9.64,9.27,15.27
Paraguay,2001,27.42,4.529999999999999,34.46,36.9,37.06,33.16,45.34,4.41,57.59,64.55,61.10000000000001,54.28,9.23,4.65,10.76,8.48,11.759999999999998,14.07
Paraguay,2002,25.11,2.42,33.19,32.26,30.95,37.53,42.28999999999999,2.85,55.76,56.56,53.92,59.82,7.76,1.99,10.059999999999999,7.38,6.82,17.61
Paraguay,2003,27.48,4.09,35.39,36.53,33.31,38.410000000000004,47.42,5.5,59.620000000000005,65.44,58.760000000000005,66.67999999999999,7.300000000000001,2.6399999999999997,10.530000000000001,6.99,6.6,12.32
Paraguay,2004,29.05,3.88,43.400000000000006,37.400000000000006,35.769999999999996,30.689999999999998,49.07,5.359999999999999,73.12,64.76,62.03,49.8,8.790000000000001,2.34,12.93,9.51,8.26,13.74
Paraguay,2005,29.88,4.75,40.97,38.620000000000005,38.28,35.120000000000005,49.959999999999994,6.01,69.06,65.83,63.92,59.75,9.52,3.4299999999999997,12.14,10.96,11.45,12.32
Paraguay,2006,31.020000000000003,4.3100000000000005,41.26,44.739999999999995,37.63,35.01,51.42,5.38,68.91,77.05000000000001,61.650000000000006,56.739999999999995,10.39,3.2,12.89,11.969999999999999,12.58,15.200000000000001
Paraguay,2007,,,,,,,,,,,,,,,,,,
Paraguay,2008,,,,,,,,,,,,,,,,,,
Philippines,1970,,,,,,,,,,,,,,,,,,
Philippines,1971,,,,,,,,,,,,,,,,,,
Philippines,1972,,,,,,,,,,,,,,,,,,
Philippines,1973,,,,,,,,,,,,,,,,,,
Philippines,1974,,,,,,,,,,,,,,,,,,
Philippines,1975,,,,,,,,,,,,,,,,,,
Philippines,1976,,,,,,,,,,,,,,,,,,
Philippines,1977,,,,,,,,,,,,,,,,,,
Philippines,1978,,,,,,,,,,,,,,,,,,
Philippines,1979,,,,,,,,,,,,,,,,,,
Philippines,1980,,,,,,,,,,,,,,,,,,
Philippines,1981,,,,,,,,,,,,,,,,,,
Philippines,1982,,,,,,,,,,,,,,,,,,
Philippines,1983,,,,,,,,,,,,,,,,,,
Philippines,1984,,,,,,,,,,,,,,,,,,
Philippines,1985,,,,,,,,,,,,,,,,,,
Philippines,1986,,,,,,,,,,,,,,,,,,
Philippines,1987,,,,,,,,,,,,,,,,,,
Philippines,1988,,,,,,,,,,,,,,,,,,
Philippines,1989,,,,,,,,,,,,,,,,,,
Philippines,1990,,,,,,,,,,,,,,,,,,
Philippines,1991,,,,,,,,,,,,,,,,,,
Philippines,1992,7.85,2.8000000000000003,6.82,9.27,11.0,14.280000000000001,11.700000000000001,3.4699999999999998,10.78,15.159999999999998,16.14,19.469999999999995,4.1,2.11,2.74,3.3400000000000003,5.880000000000001,10.290000000000001
Philippines,1993,22.12,3.73,25.61,35.510000000000005,28.99,22.1,37.47,4.63,44.410000000000004,64.1,47.68,33.78,6.920000000000001,2.8000000000000003,6.300000000000001,6.78,10.350000000000001,12.809999999999999
Philippines,1994,,,,,,,,,,,,,,,,,,
Philippines,1995,,,,,,,,,,,,,,,,,,
Philippines,1996,,,,,,,,,,,,,,,,,,
Philippines,1997,28.5,4.45,28.54,47.1,38.809999999999995,34.03,48.660000000000004,5.67,50.62,85.78000000000002,67.13,47.68,8.53,3.1799999999999997,5.84,8.39,10.66,23.2
Philippines,1998,28.92,4.28,27.47,46.17,41.96,37.65,49.45,5.340000000000001,48.49,84.4,71.64,55.82,8.69,3.17,5.859999999999999,7.88,12.510000000000002,23.05
Philippines,1999,28.24,4.12,27.15,43.48,37.489999999999995,43.709999999999994,48.7,5.140000000000001,47.540000000000006,78.78,65.12,70.78,8.46,3.0599999999999996,6.1499999999999995,8.09,10.129999999999999,23.439999999999998
Philippines,2000,29.689999999999998,4.08,27.18,46.690000000000005,41.85,44.230000000000004,50.74,4.989999999999999,47.55,83.98,71.75999999999999,69.96000000000001,9.24,3.12,6.24,9.290000000000001,12.26,24.73
Philippines,2001,30.37,4.09,28.3,48.93,42.43,42.9,52.440000000000005,5.3,49.5,88.13,74.47,68.5,8.91,2.83,6.46,9.55,10.84,23.49
Philippines,2002,31.03,4.28,29.6,49.02,44.97,41.7,53.95,5.33,52.55,89.41,78.77000000000001,66.69,8.71,3.17,5.970000000000001,8.45,11.71,22.88
Philippines,2003,30.730000000000004,3.84,29.03,49.27,44.36,41.69,53.23,4.6899999999999995,50.699999999999996,89.5,77.88000000000001,66.89,8.809999999999999,2.94,6.720000000000001,8.83,11.440000000000001,22.439999999999998
Philippines,2004,,,,,,,,,,,,,,,,,,
Philippines,2005,,,,,,,,,,,,,,,,,,
Philippines,2006,,,,,,,,,,,,,,,,,,
Philippines,2007,,,,,,,,,,,,,,,,,,
Philippines,2008,,,,,,,,,,,,,,,,,,
Poland,1970,24.249999999999996,6.130000000000001,26.049999999999997,31.28,31.900000000000006,37.45,40.370000000000005,7.55,44.31999999999999,54.57,54.129999999999995,60.300000000000004,9.63,4.65,7.42,8.51,13.24,22.26
Poland,1971,25.36,7.140000000000001,28.47,31.03,33.97,37.15,42.239999999999995,9.32,48.25,53.33,59.79,58.58,9.879999999999999,4.88,8.23,9.06,12.25,22.51
Poland,1972,12.9,1.03,13.97,18.44,20.33,16.93,22.09,1.5099999999999998,22.97,31.509999999999998,35.38,30.7,4.6,0.52,4.74,5.49,7.68,7.54
Poland,1973,12.64,0.98,13.27,18.09,20.029999999999998,17.240000000000002,21.509999999999998,1.3599999999999999,21.93,29.98,34.809999999999995,31.82,4.7,0.5800000000000001,4.38,6.289999999999999,7.56,7.7299999999999995
Poland,1974,11.979999999999999,1.19,12.290000000000001,16.57,19.77,16.38,20.07,1.53,20.3,27.36,34.0,28.56,4.61,0.83,4.05,5.85,7.52,7.9799999999999995
Poland,1975,12.16,0.88,12.739999999999998,17.07,20.43,15.879999999999999,20.82,1.28,20.88,29.04,35.910000000000004,28.66,4.279999999999999,0.44999999999999996,4.35,5.1899999999999995,6.95,7.31
Poland,1976,13.059999999999999,0.96,13.39,18.53,21.92,17.259999999999998,22.34,1.4300000000000002,22.54,31.689999999999998,37.72,30.509999999999998,4.53,0.48,3.95,5.470000000000001,8.15,8.13
Poland,1977,13.389999999999999,1.06,13.600000000000001,19.0,22.48,17.85,22.87,1.63,22.09,32.4,39.34,31.96,4.73,0.46,4.84,5.67,7.61,8.33
Poland,1978,14.22,1.14,15.26,20.52,23.7,16.75,24.5,1.83,25.009999999999998,35.46,41.28,31.04,4.78,0.42000000000000004,5.199999999999999,5.66,8.15,7.39
Poland,1979,13.49,1.17,14.57,20.21,21.169999999999998,15.969999999999999,23.1,1.78,24.07,34.330000000000005,36.839999999999996,29.419999999999998,4.58,0.53,4.6899999999999995,6.1899999999999995,7.07,7.04
Poland,1980,,,,,,,,,,,,,,,,,,
Poland,1981,,,,,,,,,,,,,,,,,,
Poland,1982,,,,,,,,,,,,,,,,,,
Poland,1983,30.240000000000002,6.42,34.86,39.31,40.019999999999996,43.61,50.24,7.9399999999999995,57.900000000000006,67.88,67.8,72.08,11.52,4.84,10.770000000000001,10.75,14.629999999999999,24.880000000000003
Poland,1984,30.59,5.94,32.25,41.629999999999995,43.769999999999996,43.75,51.239999999999995,7.55,54.12,70.65,73.99,75.96000000000001,11.42,4.25,9.37,12.57,16.0,23.16
Poland,1985,28.86,5.46,29.75,38.86,42.0,42.84,48.22,6.720000000000001,49.66,65.53,70.67,75.08,11.0,4.16,9.07,11.89,15.53,22.25
Poland,1986,28.45,5.779999999999999,28.400000000000002,37.67,42.78,42.57,47.5,7.159999999999999,47.75,63.84,71.67,73.72,10.85,4.34,8.129999999999999,11.39,16.05,22.77
Poland,1987,28.61,5.15,29.360000000000003,36.95,43.69,43.46,47.76,6.699999999999999,49.55,61.730000000000004,74.31,73.46000000000001,10.830000000000002,3.5100000000000002,8.21,11.99,15.260000000000002,24.28
Poland,1988,28.23,5.09,27.65,38.32,42.010000000000005,43.56,47.26,6.3500000000000005,47.06,64.08,71.43,74.87,10.59,3.75,7.289999999999999,12.33,14.68,23.700000000000003
Poland,1989,33.019999999999996,6.43,36.07,42.43,47.21,49.21,55.150000000000006,7.93,61.18,72.26,80.15,82.06,12.350000000000001,4.859999999999999,9.920000000000002,12.41,16.58,27.980000000000004
Poland,1990,37.43,6.93,40.07,48.84,55.31,54.43,62.72,8.41,68.87,83.37,93.63,90.74,13.66,5.39,10.05,14.010000000000002,19.71,30.5
Poland,1991,39.11,6.9799999999999995,41.7,53.35,57.379999999999995,54.230000000000004,65.25,8.27,69.54,90.6,98.84,90.94000000000001,14.64,5.64,12.68,15.810000000000002,19.0,30.5
Poland,1992,36.660000000000004,6.25,39.0,49.72,54.42,51.31,61.03,7.46,64.85,84.74000000000001,93.75,84.3,13.71,4.9799999999999995,12.07,14.379999999999999,18.02,29.300000000000004
Poland,1993,34.129999999999995,5.96,35.41,46.730000000000004,51.849999999999994,47.0,57.11999999999999,7.3,59.25,79.01999999999998,88.97,80.05,12.68,4.57,10.58,14.149999999999999,17.490000000000002,25.65
Poland,1994,34.83,5.389999999999999,36.6,47.97,52.33,48.81,58.81,6.32,61.09,81.49000000000001,91.1,85.36,12.5,4.42,11.06,14.149999999999999,16.34,25.17
Poland,1995,34.29,6.180000000000001,36.199999999999996,45.88,51.730000000000004,47.91,56.92999999999999,7.95,59.769999999999996,77.91,89.16,77.71000000000001,12.92,4.32,11.629999999999999,13.56,17.04,27.72
Poland,1996,32.46,5.9,33.06,43.14,51.2,45.290000000000006,53.769999999999996,6.39,54.53,73.37,87.00999999999999,76.45,12.52,5.35,10.69,12.579999999999998,17.990000000000002,24.55
Poland,1997,,,,,,,,,,,,,,,,,,
Poland,1998,,,,,,,,,,,,,,,,,,
Poland,1999,32.129999999999995,4.88,35.51,42.650000000000006,48.709999999999994,43.91,53.97,5.88,58.830000000000005,72.82,83.54,76.05,11.649999999999999,3.8400000000000003,11.33,12.010000000000002,16.22,22.689999999999998
Poland,2000,31.19,4.16,33.5,42.089999999999996,48.839999999999996,42.7,52.31,5.03,54.72,70.8,83.68,75.87,11.629999999999999,3.25,11.55,12.99,16.45,21.29
Poland,2001,28.83,4.28,30.09,37.93,46.75,39.71,48.370000000000005,5.0200000000000005,49.85,64.58,79.56,69.53999999999999,10.53,3.5,9.66,10.91,16.12,19.6
Poland,2002,29.35,4.42,31.64,39.02,45.2,40.75,48.779999999999994,5.06,51.970000000000006,65.83,76.58999999999999,70.25000000000001,11.16,3.7300000000000004,10.629999999999999,11.799999999999999,15.78,21.16
